
 num     #instances         #bytes  class name
3155:             1             80  com.intellij.openapi.components.impl.stores.DefaultProjectStoreImpl$1
3156:             1             80  com.intellij.ide.dnd.DnDManagerImpl
3157:             1             80  [Lcom.intellij.codeInsight.daemon.impl.analysis.HighlightUtil$Feature;
3158:             2             80  com.intellij.lexer._XmlLexer
3159:             2             80  com.intellij.facet.impl.invalid.InvalidFacet
3160:             1             80  com.intellij.openapi.project.impl.DefaultProject
3161:             1             80  com.intellij.openapi.module.impl.ModuleImpl
3162:             2             80  [Ljavax.swing.plaf.FontUIResource;
3163:             1             80  git4idea.vfs.GitVFSListener
3164:             1             80  [Lcom.intellij.util.containers.SLRUCache;
3165:             5             80  com.intellij.psi.impl.source.resolve.reference.impl.providers.JavaClassReferenceProvider$1
3166:             1             80  com.intellij.lang.properties.psi.impl.PropertiesFileImpl
3167:             1             80  com.intellij.concurrency.JobScheduler$1
3168:             5             80  com.intellij.openapi.fileTypes.FileTypeEditorHighlighterProviders$1
3169:             2             80  java.util.Locale$Category
3170:             5             80  com.intellij.util.io.PersistentHashMapValueStorage$FileReader
3171:             1             80  com.intellij.ide.util.treeView.AbstractTreeBuilder$AbstractTreeNodeWrapper
3172:             1             80  sun.misc.Launcher$AppClassLoader
3173:             5             80  com.intellij.util.containers.TransferToEDTQueue$1
3174:             2             80  com.intellij.usages.UsageViewSettings
3175:             2             80  sun.java2d.pipe.Region$ImmutableRegion
3176:             2             80  com.intellij.openapi.vcs.impl.FileStatusManagerImpl
3177:             1             80  java.awt.event.MouseEvent
3178:             2             80  java.lang.UNIXProcess
3179:             5             80  com.intellij.util.text.SyncDateFormat
3180:             2             80  javax.swing.table.DefaultTableColumnModel
3181:             2             80  com.intellij.openapi.fileEditor.impl.EditorComposite$TopBottomComponentWrapper$1
3182:             2             80  com.intellij.ide.highlighter.custom.tokens.QuotedStringParser
3183:             1             80  [Lcom.intellij.psi.codeStyle.CodeStyleSettingsCustomizable$BlankLinesOption;
3184:             1             80  sun.rmi.transport.DGCClient$EndpointEntry
3185:             2             80  com.intellij.notification.LogModel
3186:             1             80  com.intellij.execution.console.LanguageConsoleImpl
3187:             2             80  com.intellij.openapi.command.impl.FileUndoProvider
3188:             1             80  sun.awt.X11.XDnDDropTargetProtocol
3189:             2             80  com.intellij.ide.startup.impl.StartupManagerImpl
3190:             1             80  com.intellij.openapi.progress.util.StatusBarProgress
3191:             3             72  org.jetbrains.plugins.scala.codeInspection.relativeImports.RelativeImportInspection
3192:             3             72  org.jetbrains.plugins.scala.codeInspection.format.LegacyStringFormattingInspection
3193:             1             72  com.intellij.openapi.actionSystem.impl.ActionManagerImpl$MyTimer
3194:             3             72  org.jetbrains.plugins.groovy.codeInspection.bugs.GroovyInfiniteLoopStatementInspection
3195:             3             72  org.jetbrains.plugins.groovy.codeInspection.confusing.GroovyOctalIntegerInspection
3196:             3             72  org.jetbrains.plugins.groovy.codeInspection.gpath.GroovyListSetCanBeKeyedAccessInspection
3197:             3             72  com.intellij.codeInspection.concurrencyAnnotations.UnknownGuardInspection
3198:             3             72  com.intellij.lang.properties.TrailingSpacesInPropertyInspection
3199:             3             72  org.jetbrains.plugins.groovy.codeInspection.threading.GroovyBusyWaitInspection
3200:             3             72  org.jetbrains.plugins.groovy.codeInspection.confusing.GroovyNestedSwitchInspection
3201:             3             72  com.intellij.codeInspection.sillyAssignment.SillyAssignmentInspection
3202:             3             72  org.jetbrains.plugins.scala.codeInspection.cast.ScalaRedundantConversionInspection
3203:             3             72  scala.util.matching.Regex
3204:             3             72  com.intellij.codeInspection.unused.UnusedPropertyInspection
3205:             3             72  org.jetbrains.plugins.groovy.codeInspection.bugs.GroovyInfiniteRecursionInspection
3206:             3             72  org.jetbrains.plugins.scala.codeInspection.format.ScalaMalformedFormatStringInspection
3207:             3             72  com.intellij.codeInspection.inconsistentLanguageLevel.InconsistentLanguageLevelInspection
3208:             3             72  com.intellij.openapi.vcs.RequestsMerger$MyAction
3209:             3             72  org.jetbrains.plugins.scala.codeInspection.typeAnnotation.TypeAnnotationInspection
3210:             3             72  com.intellij.openapi.components.impl.ServiceManagerImpl
3211:             3             72  com.intellij.util.xml.DeprecatedClassUsageInspection
3212:             3             72  org.jetbrains.plugins.groovy.codeInspection.gpath.GroovyGetterCallCanBePropertyAccessInspection
3213:             3             72  org.jetbrains.plugins.groovy.codeInspection.assignment.GroovyAssignmentToMethodParameterInspection
3214:             3             72  org.jetbrains.plugins.groovy.codeInspection.control.GroovySwitchStatementWithNoDefaultInspection
3215:             3             72  com.intellij.openapi.fileTypes.ExactFileNameMatcher
3216:             3             72  org.jetbrains.plugins.scala.codeInspection.methodSignature.DeclarationHasNoExplicitTypeInspection
3217:             1             72  [Lcom.siyeh.ig.portability.mediatype.MultipartMediaType;
3218:             3             72  java.awt.Dialog$ModalExclusionType
3219:             3             72  org.intellij.lang.xpath.validation.inspections.RedundantTypeConversion
3220:             3             72  org.jetbrains.plugins.groovy.codeInspection.threading.GroovyUnsynchronizedMethodOverridesSynchronizedMethodInspection
3221:             3             72  java.lang.annotation.RetentionPolicy
3222:             3             72  com.intellij.codeStyle.InconsistentLineSeparatorsInspection
3223:             3             72  org.jetbrains.plugins.groovy.codeInspection.validity.GroovyUnreachableStatementInspection
3224:             3             72  org.jetbrains.plugins.scala.codeInspection.redundantBlock.RedundantBlockInspection
3225:             3             72  com.intellij.psi.scope.conflictResolvers.JavaMethodsConflictResolver$Specifics
3226:             3             72  java.net.Proxy$Type
3227:             1             72  com.intellij.openapi.editor.colors.impl.ReadOnlyColorsSchemeImpl
3228:             3             72  org.jetbrains.plugins.groovy.codeInspection.GroovyUnusedDeclarationInspection
3229:             3             72  com.siyeh.ig.classlayout.MethodReturnAlwaysConstantInspection
3230:             3             72  org.jetbrains.plugins.groovy.codeInspection.exception.GroovyUnusedCatchParameterInspection
3231:             3             72  com.intellij.ide.TypePresentationServiceImpl$PresentationTemplateImpl$1
3232:             3             72  org.jetbrains.plugins.groovy.codeInspection.confusing.GroovyNestedConditionalInspection
3233:             3             72  com.intellij.codeInspection.ExplicitTypeCanBeDiamondInspection
3234:             3             72  org.jetbrains.plugins.scala.codeInspection.methodSignature.JavaMutatorMethodAccessedAsParameterlessInspection
3235:             3             72  org.jetbrains.idea.maven.dom.inspections.MavenRedundantGroupIdInspection
3236:             3             72  org.jetbrains.idea.devkit.inspections.TitleCapitalizationInspection
3237:             3             72  com.intellij.codeInsight.daemon.impl.analysis.XmlUnboundNsPrefixInspection
3238:             3             72  javax.swing.text.StyledEditorKit$1
3239:             3             72  git4idea.config.UpdateMethod
3240:             3             72  de.plushnikov.intellij.plugin.inspection.LombokInspection
3241:             3             72  org.jetbrains.plugins.scala.codeInspection.methodSignature.AccessorLikeMethodIsEmptyParenInspection
3242:             1             72  com.intellij.compiler.server.BuildManager
3243:             3             72  git4idea.commands.GitRemoteProtocol
3244:             1             72  com.intellij.openapi.components.impl.stores.ApplicationStoreImpl$1
3245:             3             72  com.intellij.ide.TypePresentationServiceImpl$PresentationTemplateImpl$2
3246:             1             72  com.intellij.openapi.project.impl.ProjectManagerImpl
3247:             1             72  com.intellij.ide.scopeView.ScopeViewPane
3248:             3             72  org.intellij.lang.xpath.xslt.validation.inspections.TemplateInvocationInspection
3249:             3             72  org.jetbrains.idea.devkit.inspections.ComponentNotRegisteredInspection
3250:             3             72  com.siyeh.ig.packaging.ClassUnconnectedToPackageInspection
3251:             3             72  org.jetbrains.plugins.scala.codeInspection.redundantReturnInspection.RemoveRedundantReturnInspection
3252:             3             72  org.jetbrains.idea.maven.model.MavenWorkspaceMap$Data
3253:             3             72  com.intellij.codeInspection.DefaultHighlightVisitorBasedInspection$AnnotatorBasedInspection
3254:             3             72  com.intellij.psi.search.scope.packageSet.NamedScope
3255:             3             72  git4idea.ui.branch.GitBranchSyncSetting
3256:             3             72  sun.rmi.transport.SequenceEntry
3257:             3             72  org.jetbrains.plugins.groovy.codeInspection.bugs.GroovyAccessibilityInspection
3258:             3             72  org.jetbrains.plugins.groovy.codeInspection.confusing.GroovyNegatedIfInspection
3259:             3             72  org.jetbrains.plugins.scala.codeInspection.methodSignature.MutatorLikeMethodIsParameterlessInspection
3260:             3             72  com.intellij.psi.codeStyle.CodeStyleSettingsCustomizable$OptionAnchor
3261:             3             72  com.intellij.codeInspection.sameParameterValue.SameParameterValueInspection
3262:             3             72  com.intellij.uiDesigner.inspections.NoScrollPaneInspection
3263:             3             72  com.intellij.codeInspection.htmlInspections.XmlWrongRootElementInspection
